time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,9,6,3,3
2026-04-28 00:00:00+00:00,12,11,17,11
2026-04-29 00:00:00+00:00,39,17,12,11
2026-04-30 00:00:00+00:00,39,17,12,7
2026-05-01 00:00:00+00:00,12,10,12,9
2026-05-02 00:00:00+00:00,10,7,8,7
2026-05-03 00:00:00+00:00,499,109,13,11
2026-05-04 00:00:00+00:00,523,101,8,5
2026-05-05 00:00:00+00:00,115,27,9,7
2026-05-06 00:00:00+00:00,60,20,13,7
2026-05-07 00:00:00+00:00,65,29,4,3
2026-05-08 00:00:00+00:00,28,21,9,5
2026-05-09 00:00:00+00:00,22,13,15,8
2026-05-10 00:00:00+00:00,9,7,17,8
