url_path,views_total,views_unique
/instill-ai/instill-core,1377,899
/instill-ai/instill-core/blob/main/LICENSE,38,31
/instill-ai/instill-core/tree/main/protocol,35,32
/instill-ai/instill-core/tree/main/release-please,26,24
/instill-ai/instill-core/tree/main/examples/streamlit/yolov7,25,8
/instill-ai/instill-core/actions,20,2
/instill-ai/instill-core/blob/main/docker-compose.yml,18,15
/instill-ai/instill-core/issues,16,9
/instill-ai/instill-core/discussions,14,9
/instill-ai/instill-core/pull/145,14,2
