url_path,views_total,views_unique
/instill-ai/instill-core,53,40
/instill-ai/instill-core/issues,18,15
/instill-ai/instill-core/pulls,5,3
/instill-ai/instill-core/actions/workflows/make-latest.yml,2,2
/instill-ai/instill-core/commits,2,2
/instill-ai/instill-core/pull/1438,2,2
/instill-ai/instill-core/commit/151ce3ada74a814692a6f76a01ba23cc7345a92d,2,1
/instill-ai/instill-core/commit/1a5e05ebe338f3653de6aba841a4f1f80ae523fd,2,1
/instill-ai/instill-core/commit/4149e9ce224d3611c343c50fffaa348766a61db9,2,1
/instill-ai/instill-core/commit/4b3575ca872d29f88694bcc9a38b33eff9e7034c,2,1
