time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-05 00:00:00+00:00,103,40,7,6
2026-07-06 00:00:00+00:00,76,24,10,8
2026-07-07 00:00:00+00:00,64,15,6,5
2026-07-08 00:00:00+00:00,72,19,10,6
2026-07-09 00:00:00+00:00,72,16,6,6
2026-07-10 00:00:00+00:00,85,27,17,16
2026-07-11 00:00:00+00:00,105,32,14,11
2026-07-12 00:00:00+00:00,63,15,23,14
2026-07-13 00:00:00+00:00,133,34,15,14
2026-07-14 00:00:00+00:00,74,22,8,8
2026-07-15 00:00:00+00:00,257,23,14,8
2026-07-16 00:00:00+00:00,208,43,8,5
2026-07-17 00:00:00+00:00,71,22,13,10
2026-07-18 00:00:00+00:00,169,31,15,9
