time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-05 00:00:00+00:00,205,13,190,27
2024-06-06 00:00:00+00:00,180,25,96,33
2024-06-07 00:00:00+00:00,25,6,33,21
2024-06-08 00:00:00+00:00,27,5,15,8
2024-06-09 00:00:00+00:00,11,9,64,20
2024-06-10 00:00:00+00:00,26,6,83,29
2024-06-11 00:00:00+00:00,10,5,64,36
2024-06-12 00:00:00+00:00,43,9,89,35
2024-06-13 00:00:00+00:00,27,12,79,17
2024-06-14 00:00:00+00:00,184,26,135,19
2024-06-15 00:00:00+00:00,9,2,34,12
2024-06-16 00:00:00+00:00,53,4,47,20
2024-06-17 00:00:00+00:00,91,6,51,20
2024-06-18 00:00:00+00:00,70,9,71,31
