time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-16 00:00:00+00:00,55,5,126,25
2024-09-17 00:00:00+00:00,63,3,83,17
2024-09-18 00:00:00+00:00,36,2,54,20
2024-09-19 00:00:00+00:00,21,3,51,18
2024-09-20 00:00:00+00:00,40,3,43,18
2024-09-21 00:00:00+00:00,15,4,17,10
2024-09-22 00:00:00+00:00,35,2,20,15
2024-09-23 00:00:00+00:00,60,6,151,36
2024-09-24 00:00:00+00:00,136,12,181,37
2024-09-25 00:00:00+00:00,55,10,137,29
2024-09-26 00:00:00+00:00,27,3,95,34
2024-09-27 00:00:00+00:00,17,6,55,32
2024-09-28 00:00:00+00:00,4,4,33,19
2024-09-29 00:00:00+00:00,5,4,69,19
