url_path,views_total,views_unique
/instill-ai/instill-core,684,456
/instill-ai/instill-core/pull/419,43,5
/instill-ai/instill-core/tree/main/charts/instill-core,42,13
/instill-ai/instill-core/pulls,32,14
/instill-ai/instill-core/blob/main/Dockerfile,21,10
/instill-ai/instill-core/tree/main/release-please,21,8
/instill-ai/instill-core/tree/main/charts/instill-core/templates,20,5
/instill-ai/instill-core/commits,20,3
/instill-ai/instill-core/pull/419/files,19,3
/instill-ai/instill-core/blob/main/LICENSE,16,7
