url_path,views_total,views_unique
/instill-ai/instill-core/actions/workflows/integration-test.yml,99,2
/instill-ai/instill-core,83,57
/instill-ai/instill-core/issues,15,6
/instill-ai/instill-core/pulls,13,3
/instill-ai/instill-core/actions,6,3
/instill-ai/instill-core/actions/runs/20905626657,6,1
/instill-ai/instill-core/blob/main/docker-compose-nvidia.yml,3,3
/instill-ai/instill-core/commit/7ddee0a546496d15bf8e6d24fc54e1addfaa26ba,3,3
/instill-ai/instill-core/pull/1442,3,2
/instill-ai/instill-core/releases,3,2
