url_path,views_total,views_unique
/instill-ai/instill-core,43,33
/instill-ai/instill-core/issues,20,11
/instill-ai/instill-core/pulls,5,2
/instill-ai/instill-core/actions/runs/21329224251/workflow,2,2
/instill-ai/instill-core/blob/main/.github/workflows/releases.yml,2,2
/instill-ai/instill-core/commit/b415d274849e3eaf79a50ac03ce7a003197b1550,2,2
/instill-ai/instill-core/pull/1421,2,1
/instill-ai/instill-core/blob/7f4da14f1001e803531089dccf66e25b78ceb1e4/.github/workflows/releases-helm-charts.yml,1,1
/instill-ai/instill-core/blob/b9976c41f47b076991463725a963ee3bfc446030/configs/compose/tempo/config.yml,1,1
/instill-ai/instill-core/blob/e737d0b1a6d8618b44bee24f502778d38abecc92/examples/streamlit/instance_segmentation/utils.py,1,1
