time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-01 00:00:00+00:00,331,21,205,41
2024-03-02 00:00:00+00:00,59,13,60,26
2024-03-03 00:00:00+00:00,44,13,51,35
2024-03-04 00:00:00+00:00,33,8,185,61
2024-03-05 00:00:00+00:00,256,29,244,48
2024-03-06 00:00:00+00:00,33,16,89,43
2024-03-07 00:00:00+00:00,95,70,72,25
2024-03-08 00:00:00+00:00,44,15,80,41
2024-03-09 00:00:00+00:00,16,11,46,22
2024-03-10 00:00:00+00:00,131,26,103,24
2024-03-11 00:00:00+00:00,184,9,56,28
2024-03-12 00:00:00+00:00,290,17,120,28
2024-03-13 00:00:00+00:00,334,32,74,26
2024-03-14 00:00:00+00:00,21,9,116,35
